source_id,ra,dec,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag
1576683529448755328,193.50817846782095,55.959784778923755,1.731607,0.33836722,2.4691198,2.1307526
6560604777055249536,332.05907779469464,-46.96161734131188,1.7732803,0.25205588,2.3980012,2.1459453
1510374147844219904,206.8843267438112,49.313201807217496,1.881019,0.16552424,2.4719384,2.3064141
3377166289889430656,95.74037353106223,22.51309871600816,1.8813683,1.8783841,3.6220174,1.7436333
418551920284673408,10.12724197930297,56.53718879378639,1.9425238,1.1434835,2.9869862,1.8435026
4677205714465503104,69.1893185844083,-62.07749050901024,1.9587749,3.7703938,5.5383353,1.7679414
6026152137856166912,252.53759018899078,-34.294371751412214,1.9910356,1.187696,3.0884519,1.9007559
4357027756659697664,243.58621066034064,-3.694967708333353,2.0164251,1.5633104,3.482232,1.9189217
426558460884582016,14.177450998208093,60.71672280471204,2.0645833,0.41073465,2.7258432,2.3151085
3011968416163350272,86.93912852502406,-9.669607137549677,2.0778263,0.19949937,2.5271733,2.327674
5589311357728452608,109.28559423278779,-37.097444485279574,2.0832374,1.5425804,3.4506135,1.9080331
4993479684438433792,6.57215550145885,-42.30782032569077,2.0899775,1.2694821,3.301706,2.032224
4493746564376875520,263.7341968642716,12.559009843277153,2.1082857,0.6185856,2.9305065,2.311921
142853330981747328,46.29487462677558,38.83980896875264,2.111629,2.1664658,3.9260542,1.7595884
2067518817314952576,305.55710787667306,40.2566736114266,2.1137252,0.9935477,3.1674535,2.1739058
4038055447778237312,274.4060904518451,-36.76242931758906,2.1164951,1.8272674,3.742679,1.9154117
1279798794197267072,221.24648617076684,27.074315757773466,2.1833525,1.1840065,3.2867486,2.1027422
160886283751041408,74.24843702624405,33.16601472318802,2.1975422,1.4451852,3.4961586,2.0509734
1869302503206674304,311.5547590119282,33.9717003123585,2.2109652,1.1279578,3.215465,2.0875072
5300300156538723328,139.2723686431627,-59.27517582046192,2.213786,0.55295897,2.8266044,2.2736454
4302054339959905920,296.56498571046956,10.613252703828636,2.223692,1.4782449,3.3967323,1.9184874
6127791439360208640,190.3779930225551,-48.95978360109781,2.2270558,0.5140896,2.8990352,2.3849456
423018377034969216,2.2990654282325518,59.14897576410493,2.232691,0.7120874,2.9760761,2.2639887
3220756843825383936,83.00165624929525,-0.2990788925812489,2.2487726,0.17005849,2.666371,2.4963126
5534788672055388032,120.89585713760054,-40.00307350941095,2.2542944,0.22848153,2.799142,2.5706604
3377072212924335488,93.71906923878569,22.50675368193066,2.2620378,1.8538378,3.8225815,1.9687437
1222646935698492160,233.67254376294218,26.714295174747274,2.2693703,0.529583,2.9421518,2.4125688
5111187420714898304,59.507642022011794,-13.509012610930261,2.2707934,1.689486,3.6330206,1.9435346
1563590579347125632,200.98237336533253,54.92525907860076,2.282647,0.5343387,2.9681494,2.4338107
4049506483413484672,275.24868220695066,-29.82822386700995,2.296982,1.4261992,3.4772964,2.0510972
6227443304915069056,226.0172005141403,-25.2821590562471,2.3034124,1.9100549,3.9132633,2.0032084
804753180515722624,155.58176101601168,41.49966386040507,2.32451,1.645093,3.6615462,2.0164533
5905821894507108864,220.4821588727846,-47.388273117597144,2.3246517,0.23071337,2.8155036,2.5847902
4429785739602747392,236.0675744297602,6.4258326669088035,2.3253543,1.3348399,3.3184485,1.9836086
2106630885454013184,283.83388403904866,43.946451132674866,2.3616831,2.4237096,4.4252152,2.0015056
5922444483103229952,261.3248860596135,-55.529996917051356,2.3912818,1.4427056,3.561694,2.1189883
6407842789021567872,334.62477862508103,-60.25977542657531,2.396663,1.438695,3.5457501,2.1070552
856096765753549056,165.46097417209683,56.38257749355825,2.3985364,0.49357748,3.0090785,2.515501
3704342295607157120,193.89877797423057,3.3972301950318524,2.4037774,1.8989389,3.9102104,2.0112715
5961206940987571200,265.62193838278046,-39.03009162628322,2.4227042,0.19835877,2.8537734,2.6554146
2193192137376175488,319.64633694354825,62.58579604829105,2.428267,0.6600125,3.0375452,2.3775327
792588939773693568,178.45836676657404,53.694797326318046,2.4362755,0.5198331,3.0403385,2.5205054
4473334474604992384,265.86794661822,4.568012245771951,2.4423249,1.2892413,3.399839,2.1105976
3501215734352781440,188.59681758232725,-23.397012233844624,2.448283,1.0926499,3.3300257,2.2373757
5605797194566011520,111.0237381697198,-29.303082980151718,2.4504085,0.3395319,2.9043539,2.564822
2202630001603369856,325.87694430713873,58.78002783444686,2.450726,2.2709079,4.243888,1.9729801
4629125170492116224,56.810583950214635,-74.23845269276111,2.4740036,1.8262122,3.8621483,2.035936
5310393535853560576,140.52832321650078,-55.01061135363584,2.487886,0.24669337,2.9101694,2.663476
702343774145932544,140.2625728404832,34.39263287351821,2.488654,1.6008933,3.7024338,2.1015406
1625209684868707328,245.9977069286059,61.514463511632556,2.494415,1.0970564,3.3004897,2.2034333
2816504901198512768,346.19050678740496,15.205082982106333,2.5036576,0.47082543,3.054181,2.5833557
6126469654585981952,182.08939329942342,-50.72248107334658,2.508257,0.25244522,2.8839037,2.6314585
5917537534527580160,254.65491303478962,-55.99029939641002,2.5107856,1.6126139,3.7142208,2.1016068
5361403934691772160,161.6928645043898,-49.420476913951866,2.5133939,1.1023693,3.3215032,2.2191339
4076915349846977664,276.99244340050245,-25.422523033637848,2.5435061,1.2009923,3.4018164,2.200824
5306951892646516992,142.80522590576416,-57.03435042166543,2.5465453,1.647223,3.7475293,2.1003063
1297565458994346240,247.55452931903397,21.48954466071868,2.547638,1.1411304,3.36776,2.2266295
1415230383034813824,262.6080575941285,52.301443329615346,2.5482864,1.1480441,3.3843937,2.2363496
2971266110612490624,83.18258484252563,-17.822282254766677,2.5535128,0.6914878,3.146066,2.4545782
6247207266946218112,241.35926902767926,-19.80555058042707,2.5550153,0.09424496,2.760221,2.665976
4337352305320149760,249.28979755823173,-10.566976077121021,2.5565956,0.44186306,3.0091202,2.5672572
1244946371540479616,208.67086285879768,18.39612273503526,2.5583582,0.90092707,3.2581592,2.357232
3990320597065899776,168.52777245409249,20.523137041266512,2.5716317,0.5655391,3.1165872,2.551048
6170243926896213120,207.36109585015143,-34.451040500017236,2.5794034,2.4403427,4.4477334,2.0073907
5099455184968674560,49.87942190770887,-21.75771998267506,2.5895581,2.011383,4.1026216,2.0912385
5502164890740285696,102.48426657164553,-50.61484787877496,2.6184993,1.3124249,3.558935,2.24651
3736865265441207424,195.54291476874843,10.95923674149768,2.619051,1.1567237,3.4062746,2.2495508
2968097043228517120,82.06131804802973,-20.759815662845018,2.627176,1.0872264,3.3722863,2.28506
3490234568129160704,182.53082136956726,-22.619722010989726,2.6297014,1.384757,3.595086,2.210329
6319542659461082752,229.25128229268978,-9.383003328572958,2.6346583,0.3496654,3.0760188,2.7263534
5512070906394195968,112.30725962073404,-43.300592607109294,2.6405158,1.6322141,3.78837,2.1561558
3384529341302871296,100.98300597068413,25.131074836391473,2.6483977,1.4132671,3.6414475,2.2281804
447071293401293056,46.19914439438418,53.50642323794812,2.651,1.0181456,3.3605478,2.3424022
2026116260337482112,292.6803397469523,27.959624176962155,2.651682,1.3495245,3.6049168,2.2553923
2900546759663847168,84.91226376039107,-34.07421247244894,2.6532035,0.29323173,3.034529,2.7412972
2962546605447869184,76.36538394458108,-22.371367602513757,2.6534927,1.5497768,3.7436643,2.1938875
779106556394253824,167.41547770774767,44.4983642995888,2.68003,1.3199959,3.5629916,2.2429957
510204838759030144,21.45661245731054,60.235067611380984,2.6805298,0.5723715,3.1518147,2.5794432
4683897617110115200,6.482504988433097,-77.25279546754571,2.6807318,0.92413735,3.2956264,2.371489
5908509891197204480,224.63280437033956,-43.13413617160934,2.6952581,0.15284085,3.0161548,2.863314
5855593454594292736,189.29540488035568,-69.1356236855019,2.6997497,0.14557481,3.0087457,2.8631709
1339952869195300608,258.7616572468772,36.809174548038804,2.7025177,1.4799106,3.727473,2.2475624
5859405805013401984,184.39008382548533,-67.96085330413052,2.7034264,2.3211966,4.428343,2.1071463
2671038928727970944,322.8898027828743,-5.571211107815946,2.7120852,1.0929565,3.4768906,2.383934
1312665361415345920,250.31919789825196,31.604583878359982,2.7169063,0.8981335,3.2722857,2.3741522
6309703507861332736,222.7191482591402,-16.042081011481653,2.7223556,0.44690943,3.0362158,2.5893064
1381119031215320576,247.16079375745315,41.881650687920455,2.7236698,3.1317515,5.179862,2.0481105
4049975081571729920,271.45176593069976,-30.424938157908525,2.7243106,1.2346699,3.5833697,2.3486998
1887953690728237568,340.7506395031158,30.221130397877182,2.7250793,1.109237,3.4672363,2.3579993
2680356911816018048,331.44606406642515,-0.31989739999996836,2.727835,1.1494417,3.4987617,2.34932
5239828735016184448,160.7389810431919,-64.39440583205966,2.7347076,0.055695772,2.9690163,2.9133205
3557567320183657472,162.40663105834716,-16.19275976302023,2.7356641,1.3883028,3.6567402,2.2684374
3017190546641718144,83.85826322361507,-5.909896048091421,2.7408419,0.11113644,3.0577648,2.9466283
5698015743046182272,121.8856299797689,-24.304115553778075,2.7505891,0.78982997,3.302004,2.5121741
4935615308047192576,22.091261274313453,-43.31915413670581,2.7603414,1.6890006,3.913792,2.2247913
5610441600394646016,105.42975475577698,-27.934808608833123,2.7605493,1.7686272,3.9819047,2.2132776
1312665361414730624,250.31915796740566,31.604519240231134,2.7632272,0.9015522,3.3292954,2.4277432
4136366183978856960,257.5946814508237,-15.72447861063109,2.7693226,0.44946527,2.79815,2.3486848
6071060144089351808,183.7860104400386,-58.748974282250245,2.7730124,-0.007714033,2.9493272,2.9570413
6194563955869054848,199.7307355656656,-23.171710892760082,2.776534,1.1548169,3.5164533,2.3616364
3211922645854328832,76.9620005509911,-5.086810304091459,2.7777147,0.43548036,3.0676498,2.6321695
6165699748417797504,200.1473375344814,-36.712670004585064,2.7811801,0.4684584,3.1925354,2.724077
641662895638787584,146.46258258682883,23.7742057827888,2.7839565,1.0609426,3.478155,2.4172122
5826168461855385472,238.7838064740902,-63.43251144584002,2.784391,0.62880015,3.1869626,2.5581625
6044420729667868928,248.97058883392532,-28.216118043025787,2.8028276,-0.01395607,2.9870636,3.0010197
4082115215112774272,287.440967928891,-21.02377872569698,2.803014,0.6970482,3.206772,2.509724
2887731882922767744,87.74026611929386,-35.76651139745324,2.8041787,1.2997231,3.675863,2.3761399
4713424658275847168,29.694939353364006,-61.56973866594546,2.8074205,0.6097002,3.1776981,2.567998
2255173119658513408,288.13986191145926,67.66194921202765,2.8079169,1.2463834,3.6039166,2.3575332
168726523212358272,58.53304404662457,31.88359461391294,2.8219895,0.35094476,3.0236056,2.6726608
6838311796136238976,326.76139246141946,-16.128607188133948,2.836813,0.6872513,3.2903588,2.6031075
1824534959611831680,296.84697410021977,18.53431498544213,2.8368227,1.9357872,4.136857,2.2010698
6875990375999580544,305.2529803545091,-14.781406001156812,2.8368742,1.0786076,3.4970086,2.418401
205499655242974464,75.49223197537926,43.823296688371194,2.847648,0.96053123,3.4227417,2.4622104
6674382927491854848,309.3921343889334,-47.2912080024033,2.8521497,1.2221763,3.6026647,2.3804884
2769202742740232960,3.3089703843753013,15.183550741446307,2.8534293,0.09509516,3.1004689,3.0053737
3143264535611892096,111.78744022702931,8.289146534444166,2.856039,0.097438335,2.972146,2.8747077
1823067317695766784,299.6895907690142,19.4922471120651,2.8593628,1.6970007,3.947543,2.2505422
2610370969483589888,343.1537089468947,-7.579451402482835,2.8595295,1.9338799,4.121875,2.187995
4039970797062166400,267.4647360322948,-37.0432231563698,2.860071,1.3463864,3.6930728,2.3466864
5958043164999014400,266.8961644868148,-40.127021345862346,2.8666828,0.9037235,3.4239361,2.5202127
2199493438511811712,332.7137697826255,58.20128527773775,2.8701382,1.5724754,3.8604443,2.2879689
583588100209595776,133.84799100696154,5.9456285938922715,2.8702028,1.1994629,3.6310704,2.4316075
5253347574087339776,154.27049434677835,-61.3322788093693,2.8710227,1.5570004,3.8724155,2.3154151
2858629802998456576,9.832595312681915,30.86050281776377,2.8720777,1.4206281,3.7642562,2.3436282
6235406071207202688,239.71290472790042,-26.114226866466353,2.8735147,-0.06000185,2.9451551,3.005157
5538814190283894656,116.31367447237092,-37.96856044058731,2.875049,1.8465354,4.063076,2.2165406
5949437149987478016,262.9601503332293,-49.87644249970017,2.8780158,0.234658,3.1369696,2.9023116
4444057469252265984,254.41575470820635,9.374984808370574,2.8820894,1.3088837,3.6867857,2.377902
5823248090239625088,229.72661750917953,-68.67968528286241,2.882312,0.3196814,3.1268473,2.8071659
66714384142368256,56.87125084725649,24.10493447522506,2.896132,0.14834332,3.0265331,2.8781898
229898024422755840,59.463595170524904,40.0100950978535,2.904279,0.008548498,3.0366888,3.0281403
1517698716348324992,194.0056156711975,38.31862104268021,2.9043932,0.2194066,3.1570334,2.9376268
3402918982515591168,84.41119325636477,21.14245103416954,2.9119813,0.037825584,3.0193913,2.9815657
2079784488001577600,296.2439176177008,45.13102484391075,2.9163165,0.2526536,3.1492846,2.896631
6048602103663486592,245.29708594323918,-25.59288089269204,2.920874,0.42462492,3.066243,2.641618
2093931938472201600,283.62614120001314,36.89862858866195,2.922179,2.384991,4.5929546,2.2079637
892348694913501952,113.64979381874497,31.88850351976742,2.9247973,0.4128492,3.2107816,2.7979324
5249119024128109952,146.77535748906328,-65.07197322907481,2.9269278,0.6949799,3.3240633,2.6290834
2281778105594488192,354.83578083298244,77.63312481414683,2.9429574,1.2568743,3.6605105,2.4036362
6270558110774003968,211.59312413128,-26.682988025787974,2.948431,1.3334074,3.7761185,2.442711
3520586071217872896,187.46509027380262,-16.51605134463174,2.9649055,0.19952226,3.1486783,2.949156
6007749027577770496,230.4510369940133,-36.261754340239875,2.965608,1.662416,4.00992,2.3475041
6762701233364896000,286.734746992432,-27.67154143141872,2.9668314,1.349406,3.8061733,2.4567673
1614731957531452544,231.23232031030997,58.966142735645974,2.9729202,1.3520339,3.7606664,2.4086325
4356298849169862784,244.58075014832895,-4.692331985478922,2.977211,1.2300808,3.7203512,2.4902704
6520955322608285824,337.43921411918564,-43.74920644105509,2.9805827,2.2058942,4.4669456,2.2610514
1851924859353116928,318.2340887866534,30.226696772221253,2.9821486,1.1928167,3.672731,2.4799142
248577867988535296,55.731412103792316,47.78739289427855,2.9823132,0.034811497,3.0802157,3.0454042
4269932382607207040,275.32505935876196,-2.9019428805540897,2.9904501,1.2370036,3.7105737,2.47357
3098404220680931968,124.1286317978316,9.185323935788704,3.0001826,1.5984769,3.9670346,2.3685577
4314399312979641728,286.3525049765623,13.863053278714878,3.001118,0.30376935,3.234281,2.9305117
2896572746685604480,95.07833734068376,-30.06334878363528,3.0076509,0.06975937,3.2022843,3.132525
329384516560293248,32.38675355041934,34.98711988193324,3.0077727,0.43327308,3.2790139,2.8457408
6586825380598949632,328.4827688631597,-37.36494848913747,3.0138354,0.13039613,3.1784723,3.0480762
757565233820538752,169.61959969105789,33.0944300347131,3.0204449,1.5898306,3.946077,2.3562465
1696877570753454208,230.1818712785812,71.83410165777194,3.0218675,0.4629395,3.3333654,2.870426
1487434040320076800,218.01881769228896,38.30892269460632,3.022188,0.4798348,3.2927387,2.812904
5614471482318442240,117.32353878305732,-24.859795343600315,3.0238004,1.3292952,3.788093,2.458798
2921635736292220800,105.75612410219094,-23.833277071923618,3.0407002,0.100087404,3.1437898,3.0437024
5786929090848333568,211.33111350491527,-76.79690699917452,3.0503223,3.525211,5.747675,2.2224638
2162316545207257600,316.2328118253326,43.9278571769806,3.0638983,1.7368188,4.0959435,2.3591247
5971289565647972608,252.96755916146594,-38.047480863426145,3.069865,-0.013882637,3.1853206,3.1992033
1018776176872261248,143.20753978122536,51.67490604097004,3.0717425,0.8285754,3.5151834,2.686608
4164319171172759040,269.75659946779956,-9.77415085090108,3.0769866,1.2523377,3.7645178,2.51218
3288921720025503360,72.46212402119102,6.9613310085374644,3.0879216,0.8058183,3.513966,2.7081478
196944217825405184,89.98371736337808,45.936700316237285,3.0882971,2.294921,4.5690985,2.2741776
1061909811871141504,172.85040436553678,69.33099194674183,3.1029344,1.8182423,4.1895647,2.3713224
6058271964884299520,185.33849318733613,-60.40074016126815,3.1038253,1.5515676,3.9830196,2.431452
5926920079553285760,252.44682140759986,-59.04149532374984,3.1050086,1.7179904,4.1472397,2.4292493
5908713025970995584,224.79023735305813,-42.10429832458499,3.1182818,-0.095516205,3.1815648,3.277081
1014058103758571520,134.7989643318015,48.040871471105525,3.120973,0.50758815,3.4182682,2.91068
4676528209144882304,63.60655843373849,-62.473612611773696,3.1259058,1.1488793,3.7202733,2.571394
5333974693006467328,173.94499364430385,-63.01986715208006,3.1292858,0.27234888,3.3398247,3.0674758
4573412435280434560,258.7578570009893,24.83850638924531,3.130809,0.34447908,3.339933,2.9954538
2470140321630664064,17.148438895614227,-10.182882334720631,3.1326482,1.3475201,3.8601105,2.5125904
3400796031719045632,83.05313628063799,18.59421655157538,3.1337926,2.329281,4.637983,2.3087018
6444391655040244992,300.4366214992657,-59.37600436673482,3.137527,3.1189632,5.3753304,2.2563672
6210176643031265920,234.25595511298545,-28.135058413293958,3.1413295,1.5495112,4.0256643,2.4761531
454491381981202944,42.67433778950114,55.89543428763181,3.1448548,1.7528703,4.168305,2.4154346
5964991494281655808,253.64509209283676,-42.36233289362051,3.1452072,1.531151,4.0104594,2.4793084
1041808368494264576,127.56491125025244,60.71768972076183,3.1493552,1.1214743,3.7428923,2.621418
6195030801635544704,202.42798835570676,-23.28126748094725,3.1524858,4.51126,6.836329,2.325069
1632499034644723968,257.1964366984523,65.7147909130057,3.1570117,0.029368877,3.2333004,3.2039316
4072953671943400832,281.4143730195719,-26.990782424354233,3.1594217,-0.016291142,3.170995,3.1872861
200929706966014976,75.6195856403002,41.075746103013174,3.1632786,1.6257279,4.0680966,2.4423687
1284537517514584704,217.95693766582724,30.371969326102114,3.164287,1.4698334,3.9663963,2.496563
5849837854861497856,220.62472315663254,-64.97617739215704,3.1673613,0.54018545,3.4728339,2.9326484
1621259036510505344,224.3950073429196,65.9325976765071,3.1697965,2.5372167,4.87173,2.3345132
201261278441958656,76.62890153390961,41.23417207468237,3.1723478,-0.08008838,3.2001843,3.2802727
5557271829408912896,99.4402993342767,-43.19595283798712,3.1752331,0.09882474,3.2862246,3.1873999
2195115561168483712,311.32320634108095,61.84241929401267,3.1779127,1.1867034,3.7924182,2.6057148
5888394463447019392,228.07041450548323,-52.099569942966866,3.1800218,1.1716576,3.788181,2.6165235
4084834822776246272,284.43266047869355,-21.106717827235787,3.1887186,1.3509386,3.9062185,2.55528
2272185759996420992,322.16505269614026,70.56071944518608,3.19459,-0.22045112,3.1581244,3.3785756
5478862906452936960,102.04705816391404,-61.94011613537328,3.203374,0.4581914,3.4288552,2.9706638
399402894487590144,24.498581855369736,48.62771419048821,3.2095633,1.4348543,3.9958472,2.560993
1278391075717325312,228.87612720122996,33.31433528392251,3.2112799,1.2281203,3.864822,2.6367016
4942522955488925696,28.41082402017747,-46.30305481100173,3.213741,2.3134608,4.672714,2.3592534
6005678131793146752,230.34292059535883,-40.64760760160889,3.2144635,-0.1507957,3.221412,3.3722076
6750856228950043264,300.6646666593532,-27.70978078962147,3.220193,2.377509,4.746093,2.3685837
2211820991085587584,342.41934656416254,66.19984964631519,3.222498,1.2832088,3.8957498,2.612541
2429978803998630400,4.856910935281447,-8.824082129756166,3.226718,1.3905072,3.9519317,2.5614245
3561350430457837056,169.83463212005861,-14.777619467275395,3.2277887,1.3550568,3.9274766,2.57242
5044368071870093312,44.56501351690538,-40.30457515963677,3.2283852,0.4197197,3.4543085,3.0345888
5965222838410499328,258.03844060290766,-43.240469434978955,3.2345328,0.72117686,3.580178,2.8590012
4594497769766809216,266.6132135058437,27.717275040505413,3.2384055,1.0220034,3.743817,2.7218137
1352588216303348608,250.7242233003289,38.92187538840611,3.2446299,1.1990156,3.856567,2.6575513
1296713990316692096,225.4862720556191,40.39043449121325,3.244982,1.1887541,3.8407385,2.6519845
3352485999058854912,101.32182967483567,12.89474308933157,3.2463484,0.69255114,3.5377839,2.8452327
5253796346624992128,158.00593262490582,-61.68528632440866,3.247181,0.10184884,3.323372,3.221523
2043823929421342848,284.73591160914657,32.68956324554115,3.2489738,0.23184443,3.4173548,3.1855104
6760703042771435136,285.6527528347263,-29.880143328013595,3.2493346,0.26459694,2.7468615,2.4822645
4224225924761329792,302.82635270631516,-0.8214431669930159,3.249787,0.11145949,3.3520646,3.240605
6000130236649730432,230.670171036926,-44.68972319549894,3.249896,-0.21346498,3.2844522,3.4979172
5843518239925459456,195.57143877146018,-71.5489615462354,3.25495,1.3763945,3.967187,2.5907924
583151353574583552,131.69296636203666,6.418581627264177,3.2565942,0.9882128,3.6882691,2.7000563
4110730486352950144,260.50240450676586,-24.999636431200326,3.259318,-0.11450338,3.2870042,3.4015076
3748360796947806208,156.52201077113986,-16.836644983402508,3.2667334,1.7062087,4.1911645,2.4849558
488354175450563968,57.380326534704494,65.52591009149197,3.267435,2.304491,4.717594,2.413103
2404579570000684544,343.6623683129667,-15.820936714471294,3.2723644,0.27975655,3.4390728,3.1593163
1876510592179455744,342.50151443616926,24.60139285847616,3.2745838,1.1968596,3.8635798,2.6667202
5164120762333028736,55.811663307520355,-9.760083664068041,3.2755666,1.1661985,3.85296,2.6867616
2921973698674974592,103.53311608405266,-24.18419290193152,3.2783384,1.712198,4.2356415,2.5234435
5909069886210174080,266.43317253375255,-64.72412275277095,3.2796018,1.3701215,3.9857953,2.6156738
4289041379340453376,291.37571419357977,3.115149121732988,3.2803674,0.58170414,3.5521722,2.970468
48026706558487040,67.15467370962931,19.180273317307044,3.2804532,1.2369773,3.898934,2.6619565
2082600852679281408,303.40796229720166,46.74133773743381,3.2822554,1.5570946,4.1152983,2.5582037
5136659462996725888,30.001923185332597,-21.07793985367682,3.2832906,1.8290713,4.3276725,2.4986012
2983168461421919488,78.23312712426376,-16.205534685823757,3.2917867,0.09103608,3.4062672,3.315231
3478394889483944320,173.24937918580787,-31.85780756798889,3.2924726,1.1759143,3.8789542,2.70304
2442861747380543104,0.4902909138850841,-6.0142504274104995,3.2927852,2.236109,4.6557207,2.4196117
2452378776434477184,26.009055057160104,-15.933680200693857,3.3003998,1.0512211,3.7995205,2.7482994
5242895960110588160,153.43377667824367,-70.0378747806419,3.3005145,0.15506268,3.4266498,3.2715871
5922299347569528832,261.3485553800659,-56.377786406266836,3.3046894,-0.06958938,3.3029952,3.3725846
299464296907113984,28.27050196220287,29.577783036034866,3.3050761,0.75840974,3.6611109,2.9027011
2977433305691613440,70.1105804891658,-19.67190790965568,3.308113,2.1698616,4.6144433,2.4445817
1575287046603605888,183.85734834773095,57.03265316489124,3.3111024,0.26148772,3.4510305,3.1895428
2084154943646648320,303.8680187380917,47.71421578458536,3.3171265,1.7915502,4.316565,2.5250149
6351709524967494528,335.0085033956125,-80.43993881612172,3.318115,2.939926,5.3333387,2.3934128
2478112158887431296,21.00550474116343,-8.184156538900368,3.3185785,1.3057001,3.9920127,2.6863127
425040000962559616,12.285227381524425,57.81272812559009,3.3200667,0.8868861,3.7355075,2.8486214
3897724469419137664,176.4647373314568,6.528561818446899,3.3209586,1.8368912,4.32366,2.4867687
6456322112116572160,313.70266376090893,-58.45425431237613,3.3229845,1.3746657,4.0227485,2.6480827
6880093650314169984,304.5138436900398,-12.544841401195866,3.3274162,1.1736479,3.891164,2.7175162
2386316510063903616,347.3619049466781,-21.17228097694938,3.327974,1.4068284,4.0508833,2.644055
786420645182229504,176.51164393918745,47.779531623706106,3.3287191,1.42221,4.053563,2.6313531
867815979158660352,116.11171060337323,24.39777124966751,3.3391395,1.1857357,3.914924,2.7291882
3970052886914547712,168.55974451077685,15.42922142120597,3.339625,0.17167759,3.4416852,3.2700076
4679407039823519232,60.22421880153906,-62.15912698096752,3.346067,2.3227992,4.7551136,2.4323144
725422076533653504,154.17266567485967,23.417280264419933,3.3467774,0.633281,3.6844702,3.0511892
1197588859547184640,237.18465990742192,18.141171933429998,3.348804,1.8989244,4.407007,2.5080829
2603370653827638656,342.3978595434945,-13.592800139917461,3.350818,1.818984,4.352365,2.533381
511974502720839040,28.599188504594277,63.670018347664225,3.3546658,-0.027085543,3.391168,3.4182537
3765867289804696960,152.6460490698812,-12.35445717977387,3.3550055,1.20755,3.9500334,2.7424834
5773473920382493440,221.96534284573215,-79.04482599328387,3.3622816,1.5571752,4.1748376,2.6176624
6427464123776727168,302.19503988923026,-66.18709128441725,3.3641381,1.0192785,3.8463583,2.8270798
5778842011026728704,245.08645354299293,-78.69591351848779,3.3667247,2.5643404,4.9860682,2.421728
699870869414974336,137.66159865872208,30.96298610131605,3.36875,3.9469929,6.3271494,2.3801565
3662636823132300032,203.67206658148982,-0.5956181019830046,3.3738446,0.3116889,3.5341668,3.222478
3312744219988782720,67.16608051054888,15.870784455320392,3.3779078,0.39932775,3.574795,3.1754673
6112195451032545024,207.37599656289228,-41.68780286870546,3.3789372,-0.26299977,3.2937076,3.5567074
11166438229308672,51.20302758439933,9.028538893521931,3.3823738,1.1385627,3.9195676,2.781005
2591891443195067264,22.870999185961374,15.34581754691887,3.3828592,1.211947,3.963104,2.751157
1421593566062037120,268.38296843103956,56.87299266128546,3.3842714,1.3848119,4.0853252,2.7005134
872128538640246144,113.98046139731666,26.89527337662016,3.3864715,1.8178422,4.363603,2.5457609
2266693630693936512,275.2720330521275,72.73127780355625,3.3877175,0.83912826,3.8005025,2.9613743
3683687763520080256,190.41238427870687,-1.4496878251279033,3.3912315,0.56702757,3.489084,2.9220564
5537302945910490240,118.05423048621645,-40.575748984529646,3.393327,1.2631924,4.016076,2.7528837
6002777448326587264,233.78509347030356,-41.16686944253292,3.3973818,-0.26215386,2.8077698,3.0699236
6801963487915169920,312.9553322987257,-26.919143946973296,3.3990402,1.850532,4.404035,2.553503
4871775051598300160,66.00955538338754,-34.01663400435644,3.400128,1.6860547,4.283166,2.5971112
3312052249215275904,64.94888616843296,15.627538192852759,3.4027567,1.2049625,3.9732533,2.7682908
1939115478598580352,354.39204130799976,46.456276552702825,3.404353,1.2695382,4.006388,2.73685
6425343818681031040,311.2390853775673,-66.20316637313928,3.4054875,0.3900833,3.5959165,3.2058332
5998019895874780928,240.03043321410547,-38.39682619869986,3.4078684,-0.2772143,3.2962382,3.5734525
1243381938292692096,207.36890789539856,15.798083162203483,3.41004,1.7514839,4.3458915,2.5944076
5330160246631998848,136.03835273422885,-47.0977749570303,3.4186177,1.377886,4.1042533,2.7263672
588551501854159744,145.2869906228765,9.892141951709274,3.4208007,0.75040364,3.760286,3.0098825
2717594072113956352,340.3658528815996,10.831311075878627,3.4208996,0.034724712,3.4631252,3.4284005
5199386085968886528,158.86625302656304,-78.60773860956509,3.42169,1.8184111,4.406465,2.588054
5300534077635861888,137.74190406346486,-58.96684016755167,3.421808,-0.15955353,3.38293,3.5424836
4156500578347841408,278.8016989610905,-8.245466019291719,3.4242194,1.5066714,4.193692,2.6870208
6109087784495371648,207.40398070198327,-42.47381501215476,3.4261973,-0.09446168,3.4197617,3.5142233
2461150714560126080,27.865310207287475,-10.335213090796154,3.4277625,1.3258708,4.067939,2.742068
3683687763520080384,190.41242708810614,-1.4490230625523142,3.4332993,0.59854627,3.5128007,2.9142544
4254395871029677952,286.5621591057804,-4.882960200216354,3.4336429,-0.047222376,3.402268,3.4494903
5512761468416162432,119.1944354921627,-52.98224123127124,3.4414794,-0.1348238,3.4240742,3.558898
5273030069128572928,126.43376105915713,-66.13756340421502,3.4457974,1.3434641,4.090206,2.746742
805881416880407936,154.273151903808,42.91419397562115,3.446242,0.14738464,3.5140216,3.366637
2658974606111711488,349.29478470898414,3.2823685553650206,3.4492388,1.219346,4.019857,2.800511
6913577284069471616,311.9343288484159,-5.027879830542929,3.449377,2.204833,4.71933,2.5144968
